Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,Number,Percent,Notes Number,Notes Percent
2011-15,Neighborhood (NTA),Bronx, Melrose South-Mott Haven North,534,Poverty,"17,526",42.5,,
2012-16,Neighborhood (NTA),Bronx, Melrose South-Mott Haven North,534,Poverty,"18,196",42.5,,
2013-17,Neighborhood (NTA),Bronx, Melrose South-Mott Haven North,534,Poverty,"17,274",40.4,,
2009-13,Neighborhood (NTA),Queens, Middle Village,8121,Poverty,"2,937",7.6,,
2010-14,Neighborhood (NTA),Queens, Middle Village,8121,Poverty,"3,391",9,,
2011-15,Neighborhood (NTA),Queens, Middle Village,8121,Poverty,"3,260",8.8,,
2012-16,Neighborhood (NTA),Queens, Middle Village,8121,Poverty,"3,055",8.1,,
2013-17,Neighborhood (NTA),Queens, Middle Village,8121,Poverty,"3,042",7.8,,
2009-13,Neighborhood (NTA),Manhattan, Midtown-Midtown South,6117,Poverty,"3,746",14.1,,
2010-14,Neighborhood (NTA),Manhattan, Midtown-Midtown South,6117,Poverty,"3,590",13.4,,
2011-15,Neighborhood (NTA),Manhattan, Midtown-Midtown South,6117,Poverty,"3,707",13.9,,
2012-16,Neighborhood (NTA),Manhattan, Midtown-Midtown South,6117,Poverty,"3,656",13.9,,
2013-17,Neighborhood (NTA),Manhattan, Midtown-Midtown South,6117,Poverty,"3,219",12.3,,
2009-13,Neighborhood (NTA),Brooklyn, Midwood,4743,Poverty,"11,033",21.8,,
2010-14,Neighborhood (NTA),Brooklyn, Midwood,4743,Poverty,"12,138",23.3,,
2011-15,Neighborhood (NTA),Brooklyn, Midwood,4743,Poverty,"13,094",24.7,,
2012-16,Neighborhood (NTA),Brooklyn, Midwood,4743,Poverty,"12,571",23.7,,
2013-17,Neighborhood (NTA),Brooklyn, Midwood,4743,Poverty,"12,681",23.4,,
2009-13,Neighborhood (NTA),Manhattan, Morningside Heights,6109,Poverty,"10,855",23.7,,
2010-14,Neighborhood (NTA),Manhattan, Morningside Heights,6109,Poverty,"10,946",24.2,,
2011-15,Neighborhood (NTA),Manhattan, Morningside Heights,6109,Poverty,"11,075",24.5,,
2012-16,Neighborhood (NTA),Manhattan, Morningside Heights,6109,Poverty,"10,143",23.2,,
2013-17,Neighborhood (NTA),Manhattan, Morningside Heights,6109,Poverty,"9,398",21.8,,
2009-13,Neighborhood (NTA),Bronx, Morrisania-Melrose,535,Poverty,"13,785",36.7,,
2010-14,Neighborhood (NTA),Bronx, Morrisania-Melrose,535,Poverty,"14,270",36.2,,
2011-15,Neighborhood (NTA),Bronx, Morrisania-Melrose,535,Poverty,"14,505",36.1,,
2012-16,Neighborhood (NTA),Bronx, Morrisania-Melrose,535,Poverty,"13,843",34.9,,
2013-17,Neighborhood (NTA),Bronx, Morrisania-Melrose,535,Poverty,"14,270",35.2,,
2009-13,Neighborhood (NTA),Bronx, Mott Haven-Port Morris,539,Poverty,"21,148",44.2,,
2010-14,Neighborhood (NTA),Bronx, Mott Haven-Port Morris,539,Poverty,"22,373",45.4,,
2011-15,Neighborhood (NTA),Bronx, Mott Haven-Port Morris,539,Poverty,"22,632",45.6,,
2012-16,Neighborhood (NTA),Bronx, Mott Haven-Port Morris,539,Poverty,"22,444",45.1,,
2013-17,Neighborhood (NTA),Bronx, Mott Haven-Port Morris,539,Poverty,"22,205",44.9,,
2009-13,Neighborhood (NTA),Bronx, Mount Hope,541,Poverty,"20,103",38.8,,
2010-14,Neighborhood (NTA),Bronx, Mount Hope,541,Poverty,"20,278",38.8,,
2011-15,Neighborhood (NTA),Bronx, Mount Hope,541,Poverty,"20,270",38.3,,
2012-16,Neighborhood (NTA),Bronx, Mount Hope,541,Poverty,"19,742",37.7,,
2013-17,Neighborhood (NTA),Bronx, Mount Hope,541,Poverty,"18,985",35.1,,
2009-13,Neighborhood (NTA),Queens, Murray Hill,8151,Poverty,"8,077",15.7,,
2010-14,Neighborhood (NTA),Queens, Murray Hill,8151,Poverty,"7,994",15.6,,
2011-15,Neighborhood (NTA),Queens, Murray Hill,8151,Poverty,"7,802",15.3,,
2012-16,Neighborhood (NTA),Queens, Murray Hill,8151,Poverty,"8,670",16.7,,
2013-17,Neighborhood (NTA),Queens, Murray Hill,8151,Poverty,"8,385",16.2,,
2009-13,Neighborhood (NTA),Manhattan, Murray Hill-Kips Bay,6120,Poverty,"5,254",11.3,,
2010-14,Neighborhood (NTA),Manhattan, Murray Hill-Kips Bay,6120,Poverty,"5,717",12.5,,
2011-15,Neighborhood (NTA),Manhattan, Murray Hill-Kips Bay,6120,Poverty,"5,778",12.5,,
2012-16,Neighborhood (NTA),Manhattan, Murray Hill-Kips Bay,6120,Poverty,"5,617",12.2,,
2013-17,Neighborhood (NTA),Manhattan, Murray Hill-Kips Bay,6120,Poverty,"5,788",12.4,,
2009-13,Neighborhood (NTA),Staten Island, New Brighton-Silver Lake,8535,Poverty,"3,254",17.9,,
2010-14,Neighborhood (NTA),Staten Island, New Brighton-Silver Lake,8535,Poverty,"2,749",15.4,,
2011-15,Neighborhood (NTA),Staten Island, New Brighton-Silver Lake,8535,Poverty,"2,917",16.3,,
2012-16,Neighborhood (NTA),Staten Island, New Brighton-Silver Lake,8535,Poverty,"2,661",15.2,,
2013-17,Neighborhood (NTA),Staten Island, New Brighton-Silver Lake,8535,Poverty,"2,528",14.9,,
2009-13,Neighborhood (NTA),Staten Island, New Dorp-Midland Beach,8545,Poverty,"1,671",7.9,,
2010-14,Neighborhood (NTA),Staten Island, New Dorp-Midland Beach,8545,Poverty,"1,315",6.4,,
2011-15,Neighborhood (NTA),Staten Island, New Dorp-Midland Beach,8545,Poverty,"1,769",8.4,,
2012-16,Neighborhood (NTA),Staten Island, New Dorp-Midland Beach,8545,Poverty,"1,972",9.2,,
2013-17,Neighborhood (NTA),Staten Island, New Dorp-Midland Beach,8545,Poverty,"2,172",10.3,,
2009-13,Neighborhood (NTA),Staten Island, New Springville-Bloomfield-Travis,8505,Poverty,"3,495",8.9,,
2010-14,Neighborhood (NTA),Staten Island, New Springville-Bloomfield-Travis,8505,Poverty,"3,218",8.3,,
2011-15,Neighborhood (NTA),Staten Island, New Springville-Bloomfield-Travis,8505,Poverty,"3,460",8.9,,
2012-16,Neighborhood (NTA),Staten Island, New Springville-Bloomfield-Travis,8505,Poverty,"3,954",9.9,,
2013-17,Neighborhood (NTA),Staten Island, New Springville-Bloomfield-Travis,8505,Poverty,"3,925",9.5,,
2009-13,Neighborhood (NTA),Queens, North Corona,8126,Poverty,"12,761",24.9,,
2010-14,Neighborhood (NTA),Queens, North Corona,8126,Poverty,"13,207",25.1,,
2011-15,Neighborhood (NTA),Queens, North Corona,8126,Poverty,"12,648",23.3,,
2012-16,Neighborhood (NTA),Queens, North Corona,8126,Poverty,"12,220",22.7,,
2013-17,Neighborhood (NTA),Queens, North Corona,8126,Poverty,"11,666",21.4,,
2009-13,Neighborhood (NTA),Bronx, North Riverdale-Fieldston-Riverdale,522,Poverty,"1,805",7.6,,
2010-14,Neighborhood (NTA),Bronx, North Riverdale-Fieldston-Riverdale,522,Poverty,"2,059",8.5,,
2011-15,Neighborhood (NTA),Bronx, North Riverdale-Fieldston-Riverdale,522,Poverty,"2,070",8.5,,
2012-16,Neighborhood (NTA),Bronx, North Riverdale-Fieldston-Riverdale,522,Poverty,"2,229",9.3,,
2013-17,Neighborhood (NTA),Bronx, North Riverdale-Fieldston-Riverdale,522,Poverty,"2,250",9.3,,
2009-13,Neighborhood (NTA),Brooklyn, North Side-South Side,4773,Poverty,"12,315",24.9,,
2010-14,Neighborhood (NTA),Brooklyn, North Side-South Side,4773,Poverty,"11,463",22.5,,
2011-15,Neighborhood (NTA),Brooklyn, North Side-South Side,4773,Poverty,"11,208",21.2,,
2012-16,Neighborhood (NTA),Brooklyn, North Side-South Side,4773,Poverty,"10,713",19.7,,
2013-17,Neighborhood (NTA),Brooklyn, North Side-South Side,4773,Poverty,"10,225",18.2,,
2009-13,Neighborhood (NTA),Bronx, Norwood,543,Poverty,"12,006",29.3,,
2010-14,Neighborhood (NTA),Bronx, Norwood,543,Poverty,"12,095",29.4,,
2011-15,Neighborhood (NTA),Bronx, Norwood,543,Poverty,"12,706",30.5,,
2012-16,Neighborhood (NTA),Bronx, Norwood,543,Poverty,"13,867",33,,
2013-17,Neighborhood (NTA),Bronx, Norwood,543,Poverty,"14,690",35,,
2009-13,Neighborhood (NTA),Queens, Oakland Gardens,8142,Poverty,"2,413",8.6,,
2010-14,Neighborhood (NTA),Queens, Oakland Gardens,8142,Poverty,"2,610",9.3,,
2011-15,Neighborhood (NTA),Queens, Oakland Gardens,8142,Poverty,"2,477",8.7,,
2012-16,Neighborhood (NTA),Queens, Oakland Gardens,8142,Poverty,"2,512",8.8,,
2013-17,Neighborhood (NTA),Queens, Oakland Gardens,8142,Poverty,"2,941",10.1,,
2009-13,Neighborhood (NTA),Staten Island, Oakwood-Oakwood Beach,8525,Poverty,927,4.3,,
2010-14,Neighborhood (NTA),Staten Island, Oakwood-Oakwood Beach,8525,Poverty,"1,182",5.5,,
2011-15,Neighborhood (NTA),Staten Island, Oakwood-Oakwood Beach,8525,Poverty,"1,270",5.9,,
2012-16,Neighborhood (NTA),Staten Island, Oakwood-Oakwood Beach,8525,Poverty,"1,474",7.2,,
2013-17,Neighborhood (NTA),Staten Island, Oakwood-Oakwood Beach,8525,Poverty,"1,602",7.7,,
2009-13,Neighborhood (NTA),Brooklyn, Ocean Hill,4779,Poverty,"9,719",30.9,,
2010-14,Neighborhood (NTA),Brooklyn, Ocean Hill,4779,Poverty,"9,677",30,,
2011-15,Neighborhood (NTA),Brooklyn, Ocean Hill,4779,Poverty,"10,145",30.8,,
2012-16,Neighborhood (NTA),Brooklyn, Ocean Hill,4779,Poverty,"9,869",29.2,,
2013-17,Neighborhood (NTA),Brooklyn, Ocean Hill,4779,Poverty,"10,125",29.3,,
2009-13,Neighborhood (NTA),Brooklyn, Ocean Parkway South,4746,Poverty,"3,180",16,,
2010-14,Neighborhood (NTA),Brooklyn, Ocean Parkway South,4746,Poverty,"3,983",19.8,,
2011-15,Neighborhood (NTA),Brooklyn, Ocean Parkway South,4746,Poverty,"4,293",20.6,,
2012-16,Neighborhood (NTA),Brooklyn, Ocean Parkway South,4746,Poverty,"4,005",18.9,,
2013-17,Neighborhood (NTA),Brooklyn, Ocean Parkway South,4746,Poverty,"4,123",19.5,,
2009-13,Neighborhood (NTA),Queens, Old Astoria,8171,Poverty,"5,450",19.4,,
2010-14,Neighborhood (NTA),Queens, Old Astoria,8171,Poverty,"6,019",20.8,,
2011-15,Neighborhood (NTA),Queens, Old Astoria,8171,Poverty,"5,921",20.6,,
2012-16,Neighborhood (NTA),Queens, Old Astoria,8171,Poverty,"5,610",20.2,,
2013-17,Neighborhood (NTA),Queens, Old Astoria,8171,Poverty,"5,487",20,,
2009-13,Neighborhood (NTA),Staten Island, Old Town-Dongan Hills-South Beach,8536,Poverty,"2,812",11.3,,
2010-14,Neighborhood (NTA),Staten Island, Old Town-Dongan Hills-South Beach,8536,Poverty,"2,876",11.7,,
2011-15,Neighborhood (NTA),Staten Island, Old Town-Dongan Hills-South Beach,8536,Poverty,"3,199",13.1,,
2012-16,Neighborhood (NTA),Staten Island, Old Town-Dongan Hills-South Beach,8536,Poverty,"3,343",13.7,,
2013-17,Neighborhood (NTA),Staten Island, Old Town-Dongan Hills-South Beach,8536,Poverty,"3,614",14.7,,
2009-13,Neighborhood (NTA),Queens, Ozone Park,8156,Poverty,"3,333",14.9,,
2010-14,Neighborhood (NTA),Queens, Ozone Park,8156,Poverty,"3,668",16.1,,
2011-15,Neighborhood (NTA),Queens, Ozone Park,8156,Poverty,"3,873",16.5,,
2012-16,Neighborhood (NTA),Queens, Ozone Park,8156,Poverty,"3,642",15.6,,
2013-17,Neighborhood (NTA),Queens, Ozone Park,8156,Poverty,"3,844",15.7,,
2009-13,Neighborhood (NTA),Brooklyn, Park Slope-Gowanus,4737,Poverty,"5,696",7.8,,
2010-14,Neighborhood (NTA),Brooklyn, Park Slope-Gowanus,4737,Poverty,"5,640",7.6,,
2011-15,Neighborhood (NTA),Brooklyn, Park Slope-Gowanus,4737,Poverty,"5,363",7.2,,
2012-16,Neighborhood (NTA),Brooklyn, Park Slope-Gowanus,4737,Poverty,"5,331",7.3,,
2013-17,Neighborhood (NTA),Brooklyn, Park Slope-Gowanus,4737,Poverty,"5,340",7.1,,
2009-13,Neighborhood (NTA),Bronx, Parkchester,546,Poverty,"5,057",16.6,,
2010-14,Neighborhood (NTA),Bronx, Parkchester,546,Poverty,"4,997",17,,
2011-15,Neighborhood (NTA),Bronx, Parkchester,546,Poverty,"5,492",18,,
2012-16,Neighborhood (NTA),Bronx, Parkchester,546,Poverty,"5,348",17.4,,
2013-17,Neighborhood (NTA),Bronx, Parkchester,546,Poverty,"4,874",15.8,,
2009-13,Neighborhood (NTA),Bronx, Pelham Bay-Country Club-City Island,510,Poverty,"3,164",12,,
2010-14,Neighborhood (NTA),Bronx, Pelham Bay-Country Club-City Island,510,Poverty,"2,747",10.3,,
2011-15,Neighborhood (NTA),Bronx, Pelham Bay-Country Club-City Island,510,Poverty,"2,953",10.8,,
2012-16,Neighborhood (NTA),Bronx, Pelham Bay-Country Club-City Island,510,Poverty,"3,095",11.9,,
2013-17,Neighborhood (NTA),Bronx, Pelham Bay-Country Club-City Island,510,Poverty,"3,341",12.3,,
2009-13,Neighborhood (NTA),Bronx, Pelham Parkway,549,Poverty,"4,669",15.8,,
2010-14,Neighborhood (NTA),Bronx, Pelham Parkway,549,Poverty,"5,052",17.3,,
2011-15,Neighborhood (NTA),Bronx, Pelham Parkway,549,Poverty,"4,479",15.4,,
2012-16,Neighborhood (NTA),Bronx, Pelham Parkway,549,Poverty,"4,614",15.7,,
2013-17,Neighborhood (NTA),Bronx, Pelham Parkway,549,Poverty,"5,012",17.3,,
2009-13,Neighborhood (NTA),Queens, Pomonok-Flushing Heights-Hillcrest,8138,Poverty,"6,525",20.8,,
2010-14,Neighborhood (NTA),Queens, Pomonok-Flushing Heights-Hillcrest,8138,Poverty,"6,524",20.5,,
2011-15,Neighborhood (NTA),Queens, Pomonok-Flushing Heights-Hillcrest,8138,Poverty,"6,474",19.7,,
2012-16,Neighborhood (NTA),Queens, Pomonok-Flushing Heights-Hillcrest,8138,Poverty,"6,440",18.9,,
2013-17,Neighborhood (NTA),Queens, Pomonok-Flushing Heights-Hillcrest,8138,Poverty,"6,623",18.8,,
2009-13,Neighborhood (NTA),Staten Island, Port Richmond,8528,Poverty,"4,343",23.4,,
2010-14,Neighborhood (NTA),Staten Island, Port Richmond,8528,Poverty,"4,448",23.2,,
2011-15,Neighborhood (NTA),Staten Island, Port Richmond,8528,Poverty,"4,083",20.9,,
2012-16,Neighborhood (NTA),Staten Island, Port Richmond,8528,Poverty,"3,958",20.7,,
2013-17,Neighborhood (NTA),Staten Island, Port Richmond,8528,Poverty,"3,666",18.9,,
2009-13,Neighborhood (NTA),Brooklyn, Prospect Heights,4764,Poverty,"2,416",11.6,,
2010-14,Neighborhood (NTA),Brooklyn, Prospect Heights,4764,Poverty,"1,998",9.9,,
2011-15,Neighborhood (NTA),Brooklyn, Prospect Heights,4764,Poverty,"1,987",9.7,,
2012-16,Neighborhood (NTA),Brooklyn, Prospect Heights,4764,Poverty,"2,323",11.3,,
2013-17,Neighborhood (NTA),Brooklyn, Prospect Heights,4764,Poverty,"2,452",11.6,,
2009-13,Neighborhood (NTA),Brooklyn, Prospect Lefferts Gardens-Wingate,4760,Poverty,"15,080",22.2,,
2010-14,Neighborhood (NTA),Brooklyn, Prospect Lefferts Gardens-Wingate,4760,Poverty,"16,032",23.4,,
2011-15,Neighborhood (NTA),Brooklyn, Prospect Lefferts Gardens-Wingate,4760,Poverty,"15,157",22.1,,
2012-16,Neighborhood (NTA),Brooklyn, Prospect Lefferts Gardens-Wingate,4760,Poverty,"14,671",21.5,,
2013-17,Neighborhood (NTA),Brooklyn, Prospect Lefferts Gardens-Wingate,4760,Poverty,"14,664",21.6,,
2009-13,Neighborhood (NTA),Queens, Queens Village,8134,Poverty,"6,100",10.6,,
2010-14,Neighborhood (NTA),Queens, Queens Village,8134,Poverty,"6,057",10.8,,
2011-15,Neighborhood (NTA),Queens, Queens Village,8134,Poverty,"5,879",10.9,,
2012-16,Neighborhood (NTA),Queens, Queens Village,8134,Poverty,"5,842",10.7,,
2013-17,Neighborhood (NTA),Queens, Queens Village,8134,Poverty,"4,868",8.8,,
2009-13,Neighborhood (NTA),Queens, Queensboro Hill,8162,Poverty,"2,985",14.1,,
2010-14,Neighborhood (NTA),Queens, Queensboro Hill,8162,Poverty,"3,281",15.1,,
2011-15,Neighborhood (NTA),Queens, Queensboro Hill,8162,Poverty,"3,058",14.1,,
2012-16,Neighborhood (NTA),Queens, Queensboro Hill,8162,Poverty,"3,041",14.2,,
2013-17,Neighborhood (NTA),Queens, Queensboro Hill,8162,Poverty,"3,377",15.7,,
2009-13,Neighborhood (NTA),Queens, Queensbridge-Ravenswood-Long Island City,8168,Poverty,"6,100",32.6,,
2010-14,Neighborhood (NTA),Queens, Queensbridge-Ravenswood-Long Island City,8168,Poverty,"6,242",34,,
2011-15,Neighborhood (NTA),Queens, Queensbridge-Ravenswood-Long Island City,8168,Poverty,"6,523",35.1,,
2012-16,Neighborhood (NTA),Queens, Queensbridge-Ravenswood-Long Island City,8168,Poverty,"6,297",33.3,,
2013-17,Neighborhood (NTA),Queens, Queensbridge-Ravenswood-Long Island City,8168,Poverty,"6,050",30.6,,
2009-13,Neighborhood (NTA),Queens, Rego Park,8118,Poverty,"2,854",10.2,,
2010-14,Neighborhood (NTA),Queens, Rego Park,8118,Poverty,"2,681",10.1,,
2011-15,Neighborhood (NTA),Queens, Rego Park,8118,Poverty,"3,732",13.2,,
2012-16,Neighborhood (NTA),Queens, Rego Park,8118,Poverty,"3,823",13.6,,
2013-17,Neighborhood (NTA),Queens, Rego Park,8118,Poverty,"3,709",13.1,,
2009-13,Neighborhood (NTA),Queens, Richmond Hill,8154,Poverty,"10,043",15.7,,
2010-14,Neighborhood (NTA),Queens, Richmond Hill,8154,Poverty,"10,312",16.2,,
2011-15,Neighborhood (NTA),Queens, Richmond Hill,8154,Poverty,"11,660",17.6,,
2012-16,Neighborhood (NTA),Queens, Richmond Hill,8154,Poverty,"11,745",17.3,,
2013-17,Neighborhood (NTA),Queens, Richmond Hill,8154,Poverty,"10,928",16.3,,
2009-13,Neighborhood (NTA),Queens, Ridgewood,8120,Poverty,"14,430",20.7,,
2010-14,Neighborhood (NTA),Queens, Ridgewood,8120,Poverty,"14,122",20.1,,
2011-15,Neighborhood (NTA),Queens, Ridgewood,8120,Poverty,"14,120",19.6,,
2012-16,Neighborhood (NTA),Queens, Ridgewood,8120,Poverty,"12,223",16.8,,
2013-17,Neighborhood (NTA),Queens, Ridgewood,8120,Poverty,"10,693",14.2,,
2009-13,Neighborhood (NTA),Queens, Rosedale,8105,Poverty,"1,718",6.2,,
2010-14,Neighborhood (NTA),Queens, Rosedale,8105,Poverty,"2,346",8.7,,
2011-15,Neighborhood (NTA),Queens, Rosedale,8105,Poverty,"2,386",8.7,,
2012-16,Neighborhood (NTA),Queens, Rosedale,8105,Poverty,"2,205",8.1,,
2013-17,Neighborhood (NTA),Queens, Rosedale,8105,Poverty,"1,871",6.9,,
2009-13,Neighborhood (NTA),Staten Island, Rossville-Woodrow,8532,Poverty,"1,770",8.7,,
2010-14,Neighborhood (NTA),Staten Island, Rossville-Woodrow,8532,Poverty,"2,660",12.7,,
2011-15,Neighborhood (NTA),Staten Island, Rossville-Woodrow,8532,Poverty,"2,704",12.9,,
2012-16,Neighborhood (NTA),Staten Island, Rossville-Woodrow,8532,Poverty,"2,449",11.4,,
2013-17,Neighborhood (NTA),Staten Island, Rossville-Woodrow,8532,Poverty,"2,103",9.5,,
2009-13,Neighborhood (NTA),Brooklyn, Rugby-Remsen Village,4796,Poverty,"10,097",18.1,,
2010-14,Neighborhood (NTA),Brooklyn, Rugby-Remsen Village,4796,Poverty,"10,289",18.6,,
2011-15,Neighborhood (NTA),Brooklyn, Rugby-Remsen Village,4796,Poverty,"10,594",19.1,,
2012-16,Neighborhood (NTA),Brooklyn, Rugby-Remsen Village,4796,Poverty,"10,428",18.8,,
2013-17,Neighborhood (NTA),Brooklyn, Rugby-Remsen Village,4796,Poverty,"10,014",18.1,,
2009-13,Neighborhood (NTA),Bronx, Schuylerville-Throgs Neck-Edgewater Park,552,Poverty,"7,132",15.4,,
2010-14,Neighborhood (NTA),Bronx, Schuylerville-Throgs Neck-Edgewater Park,552,Poverty,"7,642",16,,
2011-15,Neighborhood (NTA),Bronx, Schuylerville-Throgs Neck-Edgewater Park,552,Poverty,"7,170",15.3,,
2012-16,Neighborhood (NTA),Bronx, Schuylerville-Throgs Neck-Edgewater Park,552,Poverty,"6,203",13.5,,
2013-17,Neighborhood (NTA),Bronx, Schuylerville-Throgs Neck-Edgewater Park,552,Poverty,"5,573",12.4,,
2009-13,Neighborhood (NTA),Brooklyn, Seagate-Coney Island,4721,Poverty,"10,343",36.8,,
2010-14,Neighborhood (NTA),Brooklyn, Seagate-Coney Island,4721,Poverty,"10,622",37.1,,
2011-15,Neighborhood (NTA),Brooklyn, Seagate-Coney Island,4721,Poverty,"9,998",34.7,,
2012-16,Neighborhood (NTA),Brooklyn, Seagate-Coney Island,4721,Poverty,"9,331",32.1,,
2013-17,Neighborhood (NTA),Brooklyn, Seagate-Coney Island,4721,Poverty,"9,827",32.3,,
2009-13,Neighborhood (NTA),Brooklyn, Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4717,Poverty,"10,427",16.6,,
2010-14,Neighborhood (NTA),Brooklyn, Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4717,Poverty,"10,488",16.6,,
2011-15,Neighborhood (NTA),Brooklyn, Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4717,Poverty,"10,442",16.3,,
2012-16,Neighborhood (NTA),Brooklyn, Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4717,Poverty,"10,610",16.1,,
2013-17,Neighborhood (NTA),Brooklyn, Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4717,Poverty,"10,363",15.4,,
2009-13,Neighborhood (NTA),Manhattan, SoHo-TriBeCa-Civic Center-Little Italy,6124,Poverty,"4,115",10.3,,
2010-14,Neighborhood (NTA),Manhattan, SoHo-TriBeCa-Civic Center-Little Italy,6124,Poverty,"4,014",10,,
2011-15,Neighborhood (NTA),Manhattan, SoHo-TriBeCa-Civic Center-Little Italy,6124,Poverty,"3,720",9.2,,
2012-16,Neighborhood (NTA),Manhattan, SoHo-TriBeCa-Civic Center-Little Italy,6124,Poverty,"3,605",8.7,,
2013-17,Neighborhood (NTA),Manhattan, SoHo-TriBeCa-Civic Center-Little Italy,6124,Poverty,"3,866",9.2,,
2009-13,Neighborhood (NTA),Bronx, Soundview-Bruckner,555,Poverty,"12,929",36,,
2010-14,Neighborhood (NTA),Bronx, Soundview-Bruckner,555,Poverty,"12,988",35.5,,
2011-15,Neighborhood (NTA),Bronx, Soundview-Bruckner,555,Poverty,"12,498",34.5,,
2012-16,Neighborhood (NTA),Bronx, Soundview-Bruckner,555,Poverty,"13,095",35,,
2013-17,Neighborhood (NTA),Bronx, Soundview-Bruckner,555,Poverty,"12,141",33.2,,
2009-13,Neighborhood (NTA),Bronx, Soundview-Castle Hill-Clason Point-Harding Park,509,Poverty,"14,428",26.9,,
2010-14,Neighborhood (NTA),Bronx, Soundview-Castle Hill-Clason Point-Harding Park,509,Poverty,"15,158",27.6,,
2011-15,Neighborhood (NTA),Bronx, Soundview-Castle Hill-Clason Point-Harding Park,509,Poverty,"15,838",29.2,,
2012-16,Neighborhood (NTA),Bronx, Soundview-Castle Hill-Clason Point-Harding Park,509,Poverty,"16,997",30.2,,
2013-17,Neighborhood (NTA),Bronx, Soundview-Castle Hill-Clason Point-Harding Park,509,Poverty,"16,786",29.4,,
2009-13,Neighborhood (NTA),Queens, South Jamaica,8101,Poverty,"9,302",24,,
2010-14,Neighborhood (NTA),Queens, South Jamaica,8101,Poverty,"8,716",19.8,,
2011-15,Neighborhood (NTA),Queens, South Jamaica,8101,Poverty,"8,639",21.3,,
2012-16,Neighborhood (NTA),Queens, South Jamaica,8101,Poverty,"7,678",18.5,,
2013-17,Neighborhood (NTA),Queens, South Jamaica,8101,Poverty,"7,146",16.6,,
2009-13,Neighborhood (NTA),Queens, South Ozone Park,8155,Poverty,"9,933",12.2,,
2010-14,Neighborhood (NTA),Queens, South Ozone Park,8155,Poverty,"11,762",14.2,,
2011-15,Neighborhood (NTA),Queens, South Ozone Park,8155,Poverty,"12,015",14.3,,
2012-16,Neighborhood (NTA),Queens, South Ozone Park,8155,Poverty,"12,117",14.2,,
2013-17,Neighborhood (NTA),Queens, South Ozone Park,8155,Poverty,"10,305",12.1,,
2009-13,Neighborhood (NTA),Queens, Springfield Gardens North,8102,Poverty,"3,108",11.9,,
2010-14,Neighborhood (NTA),Queens, Springfield Gardens North,8102,Poverty,"3,489",12.9,,
2011-15,Neighborhood (NTA),Queens, Springfield Gardens North,8102,Poverty,"2,934",11,,
2012-16,Neighborhood (NTA),Queens, Springfield Gardens North,8102,Poverty,"2,403",8.8,,
2013-17,Neighborhood (NTA),Queens, Springfield Gardens North,8102,Poverty,"2,086",7.7,,
2009-13,Neighborhood (NTA),Queens, Springfield Gardens South-Brookville,8103,Poverty,"2,395",12.2,,
2010-14,Neighborhood (NTA),Queens, Springfield Gardens South-Brookville,8103,Poverty,"2,492",12,,
2011-15,Neighborhood (NTA),Queens, Springfield Gardens South-Brookville,8103,Poverty,"2,553",12.1,,
2012-16,Neighborhood (NTA),Queens, Springfield Gardens South-Brookville,8103,Poverty,"2,655",12.4,,
2013-17,Neighborhood (NTA),Queens, Springfield Gardens South-Brookville,8103,Poverty,"2,485",11.3,,
2009-13,Neighborhood (NTA),Bronx, Spuyten Duyvil-Kingsbridge,529,Poverty,"2,937",10.2,,
2010-14,Neighborhood (NTA),Bronx, Spuyten Duyvil-Kingsbridge,529,Poverty,"3,497",11.5,,
2011-15,Neighborhood (NTA),Bronx, Spuyten Duyvil-Kingsbridge,529,Poverty,"3,766",12.3,,
2012-16,Neighborhood (NTA),Bronx, Spuyten Duyvil-Kingsbridge,529,Poverty,"3,814",12.5,,
2013-17,Neighborhood (NTA),Bronx, Spuyten Duyvil-Kingsbridge,529,Poverty,"3,475",11.4,,
2009-13,Neighborhood (NTA),Queens, St. Albans,8108,Poverty,"4,487",8.6,,
2010-14,Neighborhood (NTA),Queens, St. Albans,8108,Poverty,"4,922",9.3,,
2011-15,Neighborhood (NTA),Queens, St. Albans,8108,Poverty,"4,925",9.2,,
2012-16,Neighborhood (NTA),Queens, St. Albans,8108,Poverty,"4,929",9.2,,
2013-17,Neighborhood (NTA),Queens, St. Albans,8108,Poverty,"4,640",8.5,,
2009-13,Neighborhood (NTA),Staten Island, Stapleton-Rosebank,8537,Poverty,"4,934",18.8,,
2010-14,Neighborhood (NTA),Staten Island, Stapleton-Rosebank,8537,Poverty,"5,156",19.8,,
2011-15,Neighborhood (NTA),Staten Island, Stapleton-Rosebank,8537,Poverty,"5,231",20.4,,
2012-16,Neighborhood (NTA),Staten Island, Stapleton-Rosebank,8537,Poverty,"5,735",22.4,,
2013-17,Neighborhood (NTA),Staten Island, Stapleton-Rosebank,8537,Poverty,"5,729",22,,
2009-13,Neighborhood (NTA),Brooklyn, Starrett City,4793,Poverty,"4,039",31.5,,
2010-14,Neighborhood (NTA),Brooklyn, Starrett City,4793,Poverty,"4,100",32,,
